ID,Year,Country,iPodD,iPodER,iPadD,iPadER,iPhoneD,iPhoneER,BigMacD,BigMacER,CPIave,CPIave2010,CPIER,VATGST,TARIFFipod,TARIFFipad,TARIFFiphone,SHIP
40,2018,Belgium,#N/A,#N/A,359,0.8577,809,0.8577,4.1,0.816826629,115.4516,0.872005935,0.8478,0.21,0.059999999,0,0,822
40,2019,Belgium,#N/A,#N/A,389,0.9085,859,0.9085,4.2,0.872486149,117.1105,0.884535607,0.8934,0.21,0.029999999,0,0,760
40,2020,Belgium,#N/A,#N/A,389,0.8485,809,0.8485,4.3,0.899159286,117.978,0.891087834,0.8768,0.21,0,0,0,853.5
41,2007,Finland,159,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94.9684,0.717296325,0.7303,0.22,0.119999997,0,0,#N/A
41,2008,Finland,159,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.8297,0.746460724,0.6833,0.22,0.119999997,0,0,#N/A
41,2009,Finland,159,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.8297,0.746460724,0.7188,0.22,0.119999997,0,0,#N/A
41,2010,Finland,155,0.7312,499,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.23,0.119999997,0,0,1789
41,2011,Finland,149,0.7438,479,0.7273,629,0.7273,3.75,0.697520315,103.4168,0.78110709,0.7189,0.23,0.119999997,0,0,881
41,2012,Finland,149,0.8064,479,0.7769,599,0.7769,3.75,0.788239467,106.3211,0.803043268,0.778,0.23,0.119999997,0,0,1353
41,2013,Finland,189,0.7393,514,0.7485,699,0.7485,3.75,0.736946829,107.8928,0.814914318,0.753,0.24,0.119999997,0,0,1084
41,2014,Finland,189,0.7917,489,0.7756,699,0.7756,4.1,0.737218475,109.0162,0.823399359,0.7542,0.24,0.119999997,0,0,1161
41,2015,Finland,189,0.8899,509,0.8899,599,0.8899,4.1,0.863073404,108.7895,0.821687094,0.9014,0.24,0.119999997,0,0,629
41,2016,Finland,189,0.8918,449,0.8918,649,0.8918,4.1,0.930232558,109.1776,0.824618413,0.9039,0.24,0.090000004,0,0,690
41,2017,Finland,189,0.8445,419,0.8399,779,0.8399,4.55,0.955246692,110.0008,0.830836042,0.8868,0.24,0.090000004,0,0,876
41,2018,Finland,#N/A,#N/A,369,0.8577,829,0.8577,4.56,0.816826629,111.193,0.839840729,0.8478,0.24,0.059999999,0,0,822
41,2019,Finland,#N/A,#N/A,369,0.9085,879,0.9085,4.62,0.872486149,112.3317,0.84844133,0.8934,0.24,0.029999999,0,0,760
41,2020,Finland,#N/A,#N/A,399,0.8485,829,0.8485,4.83,0.899159286,112.6581,0.850906629,0.8768,0.24,0,0,0,853.5
42,2007,France,159,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95.7135,0.722924066,0.7303,0.196,0.119999997,0,0,#N/A
42,2008,France,149,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.4057,0.743258252,0.6833,0.196,0.119999997,0,0,#N/A
42,2009,France,149,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.492,0.743910076,0.7188,0.196,0.119999997,0,0,#N/A
42,2010,France,149,0.7312,499,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.196,0.119999997,0,0,1789
42,2011,France,169,0.7438,489,0.7273,629,0.7273,3.5,0.697520315,102.1116,0.771248915,0.7189,0.196,0.119999997,0,0,881
42,2012,France,139,0.8064,489,0.7769,579,0.7769,3.6,0.788239467,104.1071,0.786320926,0.778,0.196,0.119999997,0,0,1353
42,2013,France,179,0.7393,509,0.7485,699,0.7485,3.6,0.736946829,105.0062,0.793111829,0.753,0.196,0.119999997,0,0,1084
42,2014,France,179,0.7917,489,0.7756,709,0.7756,3.8,0.737218475,105.5394,0.797139088,0.7542,0.2,0.119999997,0,0,1161
42,2015,France,189,0.8899,499,0.8899,609,0.8899,3.9,0.863073404,105.579,0.797438187,0.9014,0.2,0.119999997,0,0,629
42,2016,France,189,0.8918,439,0.8918,639,0.8918,4.1,0.930232558,105.7726,0.798900448,0.9039,0.2,0.090000004,0,0,690
42,2017,France,189,0.8445,409,0.8399,769,0.8399,4.1,0.955246692,106.8645,0.807147569,0.8868,0.2,0.090000004,0,0,876
42,2018,France,#N/A,#N/A,359,0.8577,809,0.8577,4.2,0.816826629,108.8423,0.822085892,0.8478,0.2,0.059999999,0,0,822
42,2019,France,#N/A,#N/A,358.4,0.9085,855.28,0.9085,4.2,0.872486149,110.0486,0.831197076,0.8934,0.2,0.029999999,0,0,760
42,2020,France,#N/A,#N/A,389,0.8485,809,0.8485,4.2,0.899159286,110.5729,0.835157114,0.8768,0.2,0,0,0,853.5
43,2007,Germany,149,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,96.0747,0.725652209,0.7303,0.19,0.119999997,0,0,#N/A
43,2008,Germany,149,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.5999,0.744725045,0.6833,0.19,0.119999997,0,0,#N/A
43,2009,Germany,149,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.9082,0.747053635,0.7188,0.19,0.119999997,0,0,#N/A
43,2010,Germany,139,0.7312,499,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.19,0.119999997,0,0,1789
43,2011,Germany,159,0.7438,479,0.7273,629,0.7273,3.4,0.697520315,102.0752,0.770973986,0.7189,0.19,0.119999997,0,0,881
43,2012,Germany,129,0.8064,479,0.7769,579,0.7769,3.53,0.788239467,104.1253,0.786458391,0.778,0.19,0.119999997,0,0,1353
43,2013,Germany,169,0.7393,499,0.7485,679,0.7485,3.64,0.736946829,105.6921,0.798292431,0.753,0.19,0.119999997,0,0,1084
43,2014,Germany,169,0.7917,479,0.7756,699,0.7756,3.67,0.737218475,106.6506,0.805531982,0.7542,0.19,0.119999997,0,0,1161
43,2015,Germany,179,0.8899,489,0.8899,599,0.8899,3.67,0.863073404,107.1992,0.809675558,0.9014,0.19,0.119999997,0,0,629
43,2016,Germany,179,0.8918,439,0.8918,634.95,0.8918,3.59,0.930232558,107.7263,0.813656744,0.9039,0.19,0.090000004,0,0,690
43,2017,Germany,179,0.8445,399,0.8399,759,0.8399,3.79,0.955246692,109.3525,0.825939433,0.8868,0.19,0.090000004,0,0,876
43,2018,Germany,#N/A,#N/A,349,0.8577,799,0.8577,3.9,0.816826629,111.2466,0.84024557,0.8478,0.19,0.059999999,0,0,822
43,2019,Germany,#N/A,#N/A,349,0.9085,849,0.9085,4.12,0.872486149,112.8549,0.85239306,0.8934,0.19,0.029999999,0,0,760
43,2020,Germany,#N/A,#N/A,369.4,0.8485,778.85,0.8485,4.14,0.899159286,113.4267,0.856711865,0.8768,0.19,0,0,0,853.5
44,2007,Greece,139.1010538,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90.5951,0.68426479,0.7303,0.19,0.119999997,0,0,#N/A
44,2008,Greece,134.5126451,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94.3573,0.712680687,0.6833,0.19,0.119999997,0,0,#N/A
44,2009,Greece,136.5296921,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95.4991,0.721304702,0.7188,0.19,0.119999997,0,0,#N/A
44,2010,Greece,156.4413304,0.7312,#N/A,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.23,0.119999997,0,0,1739
44,2011,Greece,0,0.7438,#N/A,0.7273,#N/A,0.7273,3.26,0.697520315,103.3299,0.780450735,0.7189,0.23,0.119999997,0,0,973
44,2012,Greece,0,0.8064,#N/A,0.7769,#N/A,0.7769,3.3,0.788239467,104.8814,0.792169214,0.778,0.23,0.119999997,0,0,1336
44,2013,Greece,0,0.7393,#N/A,0.7485,#N/A,0.7485,3.3,0.736946829,103.9151,0.78487075,0.753,0.23,0.119999997,0,0,1151
44,2014,Greece,0,0.7917,#N/A,0.7756,#N/A,0.7756,3.05,0.737218475,102.5515,0.77457148,0.7542,0.23,0.119999997,0,0,1253
44,2015,Greece,0,0.8899,#N/A,0.8899,#N/A,0.8899,3.05,0.863073404,100.7713,0.761125629,0.9014,0.23,0.119999997,0,0,739
44,2016,Greece,0,0.8918,#N/A,0.8918,#N/A,0.8918,3.35,0.930232558,99.9393,0.754841533,0.9039,0.24,0.090000004,0,0,684
44,2017,Greece,0,0.8445,#N/A,0.8399,#N/A,0.8399,3.35,0.955246692,101.0599,0.763305425,0.8868,0.24,0.090000004,0,0,817
44,2018,Greece,#N/A,#N/A,#N/A,0.8577,#N/A,0.8577,3.35,0.816826629,101.6921,0.768080431,0.8478,0.24,0.059999999,0,0,797
44,2019,Greece,#N/A,#N/A,#N/A,0.9085,#N/A,0.9085,3.35,0.872486149,101.9494,0.770023818,0.8934,0.24,0.029999999,0,0,811
44,2020,Greece,#N/A,#N/A,#N/A,0.8485,776.78478,0.8485,3.3,0.899159286,100.6771,0.760414136,0.8768,0.24,0,0,0,976.75
45,2007,Ireland,149.7967788,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,101.5395,0.766927844,0.7303,0.21,0.119999997,0,0,#N/A
45,2008,Ireland,139,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,105.6623,0.798067352,0.6833,0.21,0.119999997,0,0,#N/A
45,2009,Ireland,139,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100.9307,0.762329577,0.7188,0.215,0.119999997,0,0,#N/A
45,2010,Ireland,139,0.7312,499,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.21,0.119999997,0,0,1789
45,2011,Ireland,171,0.7438,479,0.7273,599,0.7273,3.8,0.697520315,102.5572,0.774614532,0.7189,0.21,0.119999997,0,0,881
45,2012,Ireland,141,0.8064,479,0.7769,609,0.7769,3.8,0.788239467,104.2968,0.78775373,0.778,0.23,0.119999997,0,0,1353
45,2013,Ireland,169,0.7393,509,0.7485,679,0.7485,3.49,0.736946829,104.8273,0.791760597,0.753,0.23,0.119999997,0,0,1084
45,2014,Ireland,189,0.7917,409,0.7756,699,0.7756,3.46,0.737218475,105.0187,0.793206241,0.7542,0.23,0.119999997,0,0,1161
45,2015,Ireland,189,0.8899,509,0.8899,599,0.8899,3.49,0.863073404,104.7143,0.790907108,0.9014,0.23,0.119999997,0,0,629
45,2016,Ireland,189,0.8918,449,0.8918,649,0.8918,3.95,0.930232558,104.723,0.790972819,0.9039,0.23,0.090000004,0,0,690
45,2017,Ireland,189,0.8445,419,0.8399,779,0.8399,4,0.955246692,105.0796,0.793666219,0.8868,0.23,0.090000004,0,0,876
45,2018,Ireland,#N/A,#N/A,369,0.8577,829,0.8577,4.07,0.816826629,105.5928,0.797542418,0.8478,0.23,0.059999999,0,0,822
45,2019,Ireland,#N/A,#N/A,369,0.9085,879,0.9085,4.07,0.872486149,106.5843,0.805031218,0.8934,0.23,0.029999999,0,0,760
45,2020,Ireland,#N/A,#N/A,392.5,0.8485,815.5,0.8485,4.2,0.899159286,106.2277,0.802337818,0.8768,0.23,0,0,0,853.5
46,2007,Italy,149.7967788,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94.574,0.714317422,0.7303,0.2,0.119999997,0,0,#N/A
46,2008,Italy,139,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97.7401,0.738230975,0.6833,0.2,0.119999997,0,0,#N/A
46,2009,Italy,139,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.4974,0.743950862,0.7188,0.2,0.119999997,0,0,#N/A
46,2010,Italy,139,0.7312,499,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.2,0.119999997,0,0,1739
46,2011,Italy,171,0.7438,479,0.7273,663,0.7273,3.5,0.697520315,102.7806,0.776301872,0.7189,0.21,0.119999997,0,0,973
46,2012,Italy,139,0.8064,479,0.7769,629,0.7769,3.5,0.788239467,105.9066,0.79991255,0.778,0.21,0.119999997,0,0,1336
46,2013,Italy,179,0.7393,499,0.7485,729,0.7485,3.85,0.736946829,107.1986,0.809671026,0.753,0.21,0.119999997,0,0,1151
46,2014,Italy,179,0.7917,481.56,0.7756,729,0.7756,3.85,0.737218475,107.457,0.811622721,0.7542,0.22,0.119999997,0,0,1253
46,2015,Italy,189,0.8899,499,0.8899,629,0.8899,3.85,0.863073404,107.4987,0.811937681,0.9014,0.22,0.119999997,0,0,739
46,2016,Italy,189,0.8918,439,0.8918,669,0.8918,4,0.930232558,107.3976,0.811174073,0.9039,0.22,0.090000004,0,0,684
46,2017,Italy,189,0.8445,409,0.8399,799,0.8399,4.2,0.955246692,108.7149,0.82112364,0.8868,0.22,0.090000004,0,0,817
46,2018,Italy,#N/A,#N/A,359,0.8577,839,0.8577,4.2,0.816826629,109.9515,0.83046368,0.8478,0.22,0.059999999,0,0,797
46,2019,Italy,#N/A,#N/A,359,0.9085,889,0.9085,4.2,0.872486149,110.6236,0.835540051,0.8934,0.22,0.029999999,0,0,811
46,2020,Italy,#N/A,#N/A,389,0.8485,839,0.8485,4.3,0.899159286,110.4713,0.834389729,0.8768,0.22,0,0,0,976.75
47,2007,Luxembourg,142.3642763,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94.2133,0.711593055,0.7303,0.15,0.119999997,0,0,#N/A
47,2008,Luxembourg,132.11,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97.4183,0.73580042,0.6833,0.15,0.119999997,0,0,#N/A
47,2009,Luxembourg,134.323738,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97.7769,0.738508926,0.7188,0.15,0.119999997,0,0,#N/A
47,2010,Luxembourg,132.11,0.7312,474.26,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.15,0.119999997,0,0,1789
47,2011,Luxembourg,132.11,0.7438,455.25,0.7273,502.77,0.7273,#N/A,#N/A,103.4107,0.781061017,0.7189,0.15,0.119999997,0,0,881
47,2012,Luxembourg,132.11,0.8064,455.25,0.7769,616.81,0.7769,#N/A,#N/A,106.1643,0.801858958,0.778,0.15,0.119999997,0,0,1353
47,2013,Luxembourg,160.62,0.7393,474.26,0.7485,664.34,0.7485,#N/A,#N/A,108.0053,0.815764031,0.753,0.15,0.119999997,0,0,1084
47,2014,Luxembourg,173.08,0.7917,455.25,0.7756,664.34,0.7756,#N/A,#N/A,108.6841,0.820891007,0.7542,0.15,0.119999997,0,0,1161
47,2015,Luxembourg,173.08,0.8899,479.12216,0.8899,579.2,0.8899,#N/A,#N/A,109.2001,0.824788355,0.9014,0.17,0.119999997,0,0,629
47,2016,Luxembourg,173.08,0.8918,424.49,0.8918,617.88,0.8918,#N/A,#N/A,109.5177,0.827187188,0.9039,0.17,0.090000004,0,0,690
47,2017,Luxembourg,173.08,0.8445,395.48,0.8399,743.58,0.8399,#N/A,#N/A,111.4132,0.8415039,0.8868,0.17,0.090000004,0,0,876
47,2018,Luxembourg,#N/A,#N/A,347.13,0.8577,782.26,0.8577,#N/A,#N/A,113.1158,0.854363637,0.8478,0.17,0.059999999,0,0,822
47,2019,Luxembourg,#N/A,#N/A,347.13,0.9085,830.61,0.9085,#N/A,#N/A,115.0878,0.869258153,0.8934,0.17,0.029999999,0,0,760
47,2020,Luxembourg,#N/A,#N/A,376.14,0.8485,782.26,0.8485,#N/A,#N/A,116.0315,0.87638592,0.8768,0.17,0,0,0,853.5
48,2007,Netherlands,149.7967788,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95.2123,0.719138502,0.7303,0.19,0.119999997,0,0,#N/A
48,2008,Netherlands,139,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97.5798,0.737020229,0.6833,0.19,0.119999997,0,0,#N/A
48,2009,Netherlands,139,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.7408,0.745789262,0.7188,0.19,0.119999997,0,0,#N/A
48,2010,Netherlands,139,0.7312,499,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.19,0.119999997,0,0,1789
48,2011,Netherlands,159,0.7438,479,0.7273,599,0.7273,3.25,0.697520315,102.3411,0.772982328,0.7189,0.19,0.119999997,0,0,881
48,2012,Netherlands,129,0.8064,479,0.7769,599,0.7769,3.25,0.788239467,104.8541,0.791963017,0.778,0.21,0.119999997,0,0,1353
48,2013,Netherlands,169,0.7393,505,0.7485,676,0.7485,3.45,0.736946829,107.4827,0.811816833,0.753,0.21,0.119999997,0,0,1084
48,2014,Netherlands,169,0.7917,399,0.7756,699,0.7756,3.45,0.737218475,108.5318,0.819740685,0.7542,0.21,0.119999997,0,0,1161
48,2015,Netherlands,179,0.8899,499,0.8899,599,0.8899,3.45,0.863073404,109.1832,0.82466071,0.9014,0.21,0.119999997,0,0,629
48,2016,Netherlands,179,0.8918,439,0.8918,639,0.8918,3.45,0.930232558,109.529,0.827272537,0.9039,0.21,0.090000004,0,0,690
48,2017,Netherlands,179,0.8445,409,0.8399,769,0.8399,3.61,0.955246692,111.0421,0.838700981,0.8868,0.21,0.090000004,0,0,876
48,2018,Netherlands,#N/A,#N/A,359,0.8577,810.45,0.8577,3.71,0.816826629,112.9337,0.852988236,0.8478,0.21,0.059999999,0,0,822
48,2019,Netherlands,#N/A,#N/A,359,0.9085,859,0.9085,4,0.872486149,115.908,0.875453124,0.8934,0.21,0.029999999,0,0,760
48,2020,Netherlands,#N/A,#N/A,389,0.8485,809,0.8485,4.09,0.899159286,117.3829,0.886593044,0.8768,0.21,0,0,0,853.5
49,2007,Portugal,149.7967788,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,96.9385,0.732176491,0.7303,0.21,0.119999997,0,0,#N/A
49,2008,Portugal,139,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.4477,0.751128478,0.6833,0.21,0.119999997,0,0,#N/A
49,2009,Portugal,139,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.6168,0.74485269,0.7188,0.2,0.119999997,0,0,#N/A
49,2010,Portugal,140,0.7312,508,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.21,0.119999997,0,0,1739
49,2011,Portugal,162,0.7438,479,0.7273,629,0.7273,2.9,0.697520315,103.653,0.782891109,0.7189,0.23,0.119999997,0,0,973
49,2012,Portugal,139,0.8064,479,0.7769,629,0.7769,2.9,0.788239467,106.5277,0.804603718,0.778,0.23,0.119999997,0,0,1336
49,2013,Portugal,169,0.7393,509,0.7485,699,0.7485,2.95,0.736946829,106.82,0.80681146,0.753,0.23,0.119999997,0,0,1151
49,2014,Portugal,169,0.7917,489,0.7756,699,0.7756,3,0.737218475,106.5229,0.804567464,0.7542,0.23,0.119999997,0,0,1253
49,2015,Portugal,189,0.8899,511.36,0.8899,601.36,0.8899,3,0.863073404,107.0426,0.808492758,0.9014,0.23,0.119999997,0,0,739
49,2016,Portugal,189,0.8918,449,0.8918,649,0.8918,3,0.930232558,107.6928,0.813403718,0.9039,0.23,0.090000004,0,0,684
49,2017,Portugal,189,0.8445,419,0.8399,779,0.8399,3.05,0.955246692,109.1667,0.824536085,0.8868,0.23,0.090000004,0,0,817
49,2018,Portugal,#N/A,#N/A,369,0.8577,829,0.8577,3.2,0.816826629,110.2515,0.83272958,0.8478,0.23,0.059999999,0,0,797
49,2019,Portugal,#N/A,#N/A,369,0.9085,879,0.9085,3.25,0.872486149,110.6244,0.835546093,0.8934,0.23,0.029999999,0,0,811
49,2020,Portugal,#N/A,#N/A,399,0.8485,829,0.8485,3.25,0.899159286,110.6106,0.835441862,0.8768,0.23,0,0,0,976.75
50,2007,Spain,139.745204,0.70785738,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94.6579,0.714951119,0.7303,0.16,0.119999997,0,0,#N/A
50,2008,Spain,139,0.786347744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.5155,0.744087572,0.6833,0.16,0.119999997,0,0,#N/A
50,2009,Spain,139,0.725642796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.232,0.741946296,0.7188,0.16,0.119999997,0,0,#N/A
50,2010,Spain,139,0.7312,488,0.7642,#N/A,#N/A,#N/A,#N/A,100,0.7553,0.7553,0.18,0.119999997,0,0,1739
50,2011,Spain,159,0.7438,479,0.7273,599,0.7273,3.5,0.697520315,103.1961,0.779440143,0.7189,0.18,0.119999997,0,0,973
50,2012,Spain,125,0.8064,492,0.7769,569,0.7769,3.5,0.788239467,105.7204,0.798506181,0.778,0.21,0.119999997,0,0,1336
50,2013,Spain,169,0.7393,499,0.7485,669,0.7485,3.5,0.736946829,107.2096,0.809754109,0.753,0.21,0.119999997,0,0,1151
50,2014,Spain,169,0.7917,479,0.7756,699,0.7756,3.65,0.737218475,107.0476,0.808530523,0.7542,0.21,0.119999997,0,0,1253
50,2015,Spain,179,0.8899,489,0.8899,599,0.8899,3.65,0.863073404,106.5119,0.804484381,0.9014,0.21,0.119999997,0,0,739
50,2016,Spain,179,0.8918,429,0.8918,639,0.8918,3.5,0.930232558,106.2961,0.802854443,0.9039,0.21,0.090000004,0,0,684
50,2017,Spain,179,0.8445,402.81,0.8399,770.33,0.8399,3.95,0.955246692,108.3754,0.818559396,0.8868,0.21,0.090000004,0,0,817
50,2018,Spain,#N/A,#N/A,349,0.8577,809,0.8577,3.95,0.816826629,110.1906,0.832269602,0.8478,0.21,0.059999999,0,0,797
50,2019,Spain,#N/A,#N/A,349,0.9085,859,0.9085,3.95,0.872486149,110.9614,0.838091454,0.8934,0.21,0.029999999,0,0,811
50,2020,Spain,#N/A,#N/A,379,0.8485,809,0.8485,4.2,0.899159286,110.6033,0.835386725,0.8768,0.21,0,0,0,976.75
